job_id,skill_name,industry_name
3700543608,Other,Motor Vehicle Manufacturing
3700543608,Other,Retail
3700544402,Other,Motor Vehicle Manufacturing
3700544402,Other,Retail
3700544597,Management,Hospitals and Health Care
3700544597,Manufacturing,Hospitals and Health Care
3700544773,Accounting/Auditing,Food and Beverage Services
3700544773,Finance,Food and Beverage Services
3700545279,Other,Motor Vehicle Manufacturing
3700545279,Other,Retail
3700545425,Sales,Motor Vehicle Manufacturing
3700545425,Sales,Retail
3700545425,Customer Service,Motor Vehicle Manufacturing
3700545425,Customer Service,Retail
3700545538,Other,Hospitals and Health Care
3700545776,Sales,Wholesale Building Materials
3700545776,Business Development,Wholesale Building Materials
3700545783,Marketing,Financial Services
3700545783,Sales,Financial Services
3700545792,Sales,Financial Services
3700545792,Business Development,Financial Services
3700545887,Management,Financial Services
3700545887,Management,Legal Services
3700545887,Management,IT Services and IT Consulting
3700545887,Manufacturing,Financial Services
3700545887,Manufacturing,Legal Services
3700545887,Manufacturing,IT Services and IT Consulting
3700545891,Legal,Non-profit Organizations
3700545895,Management,Non-profit Organizations
3700545895,Manufacturing,Non-profit Organizations
3700545914,Health Care Provider,Staffing and Recruiting
3700545915,Health Care Provider,Staffing and Recruiting
3700545931,Health Care Provider,Staffing and Recruiting
3700545942,Health Care Provider,Staffing and Recruiting
3700545981,Health Care Provider,Hospitals and Health Care
3700546087,Other,Motor Vehicle Manufacturing
3700546087,Other,Retail
3700546537,Management,Financial Services
3700546537,Manufacturing,Financial Services
3700546660,Health Care Provider,Staffing and Recruiting
3700546700,Health Care Provider,Staffing and Recruiting
3700546703,Finance,Civil Engineering
3700546703,Finance,Government Administration
3700546703,Finance,Truck Transportation
3700546703,Sales,Civil Engineering
3700546703,Sales,Government Administration
3700546703,Sales,Truck Transportation
3700546912,Sales,Financial Services
3700546912,Business Development,Financial Services
3700547086,Other,Motor Vehicle Manufacturing
3700547086,Other,Retail
3700547091,Other,Motor Vehicle Manufacturing
3700547091,Other,Retail
3700547703,Administrative,Non-profit Organizations
3700547704,Engineering,Non-profit Organization Management
3700547704,Information Technology,Non-profit Organization Management
3700547716,Health Care Provider,Staffing and Recruiting
3700547722,Health Care Provider,Staffing and Recruiting
3700547732,Health Care Provider,Staffing and Recruiting
3700547955,Engineering,Aviation and Aerospace Component Manufacturing
3700547955,Information Technology,Aviation and Aerospace Component Manufacturing
3700547963,Engineering,Aviation and Aerospace Component Manufacturing
3700547963,Information Technology,Aviation and Aerospace Component Manufacturing
3700547967,Engineering,IT Services and IT Consulting
3700548301,Management,Non-profit Organizations
3700548301,Manufacturing,Non-profit Organizations
3700548312,Product Management,Software Development
3700548312,Marketing,Software Development
3700548314,Other,Staffing and Recruiting
3700548315,Other,Staffing and Recruiting
3700548350,Management,Hospitals and Health Care
3700548350,Management,Insurance
3700548350,Manufacturing,Hospitals and Health Care
3700548350,Manufacturing,Insurance
3700548351,Health Care Provider,Staffing and Recruiting
3700548387,Health Care Provider,Hospitals and Health Care
3700548550,Sales,Financial Services
3700548550,Business Development,Financial Services
3700548756,Accounting/Auditing,Mental Health Care
3700548756,Finance,Mental Health Care
3700549188,Health Care Provider,Staffing and Recruiting
3700549194,Health Care Provider,Staffing and Recruiting
3700549196,Health Care Provider,Staffing and Recruiting
3700549213,Health Care Provider,Staffing and Recruiting
3700549219,Health Care Provider,Staffing and Recruiting
3700549253,Health Care Provider,Hospitals and Health Care
3700549264,Health Care Provider,Hospitals and Health Care
3700549399,Management,Aviation and Aerospace Component Manufacturing
3700549399,Manufacturing,Aviation and Aerospace Component Manufacturing
3700549411,Information Technology,Aviation and Aerospace Component Manufacturing
3700549414,Management,Retail Building Materials and Garden Equipment
3700549414,Manufacturing,Retail Building Materials and Garden Equipment
3700549415,Engineering,Aviation and Aerospace Component Manufacturing
3700549415,Information Technology,Aviation and Aerospace Component Manufacturing
3700549419,Information Technology,Aviation and Aerospace Component Manufacturing
3700549581,Management,Non-profit Organizations
3700549581,Manufacturing,Non-profit Organizations
3700549583,Other,Non-profit Organizations
3700549640,Management,Construction
3700549640,Manufacturing,Construction
3700549696,Project Management,IT Services and IT Consulting
3700549696,Information Technology,IT Services and IT Consulting
3700549721,Sales,Sporting Goods Manufacturing
3700549721,Business Development,Sporting Goods Manufacturing
3700550019,Other,Financial Services
3700550084,Health Care Provider,Hospitals and Health Care
3700550106,Health Care Provider,Staffing and Recruiting
3700550107,Health Care Provider,Staffing and Recruiting
3700550116,Health Care Provider,Staffing and Recruiting
3700550295,Management,Real Estate
3700550295,Manufacturing,Real Estate
3700550306,Sales,Financial Services
3700550306,Business Development,Financial Services
3700550324,Management,Aviation and Aerospace Component Manufacturing
3700550324,Manufacturing,Aviation and Aerospace Component Manufacturing
3700550327,Sales,Financial Services
3700550327,Business Development,Financial Services
3700550329,Finance,Aviation and Aerospace Component Manufacturing
3700550329,Sales,Aviation and Aerospace Component Manufacturing
3700550924,Sales,Financial Services
3700550924,Business Development,Financial Services
3700550930,Information Technology,Wholesale
3700551067,Health Care Provider,Staffing and Recruiting
3700551068,Health Care Provider,Staffing and Recruiting
3700551078,Health Care Provider,Staffing and Recruiting
3700551092,Health Care Provider,Staffing and Recruiting
3700551241,Project Management,"Appliances, Electrical, and Electronics Manufacturing"
3700551241,Information Technology,"Appliances, Electrical, and Electronics Manufacturing"
3700551314,Information Technology,Security and Investigations
3700551319,Sales,Financial Services
3700551319,Business Development,Financial Services
3700551320,Sales,Financial Services
3700551320,Business Development,Financial Services
3700551805,Engineering,Motor Vehicle Manufacturing
3700551805,Engineering,Industrial Machinery Manufacturing
3700551805,Engineering,Truck Transportation
3700551805,Information Technology,Motor Vehicle Manufacturing
3700551805,Information Technology,Industrial Machinery Manufacturing
3700551805,Information Technology,Truck Transportation
3700551840,Management,Civil Engineering
3700551840,Manufacturing,Civil Engineering
3700551891,Sales,Financial Services
3700551891,Business Development,Financial Services
3700551940,Sales,Financial Services
3700551940,Business Development,Financial Services
3700551946,Management,Civil Engineering
3700551946,Manufacturing,Civil Engineering
3700552042,Health Care Provider,Staffing and Recruiting
3700552043,Health Care Provider,Staffing and Recruiting
3700552073,Engineering,Financial Services
3700552264,Sales,Financial Services
3700552264,Business Development,Financial Services
3700552276,Engineering,Aviation and Aerospace Component Manufacturing
3700552276,Information Technology,Aviation and Aerospace Component Manufacturing
3700552592,Sales,Sporting Goods Manufacturing
3700552592,Business Development,Sporting Goods Manufacturing
3700552599,Information Technology,IT Services and IT Consulting
3700552599,Information Technology,Computer Networking Products
3700552599,Information Technology,Software Development
3700552890,Sales,Financial Services
3700552890,Business Development,Financial Services
3700552990,Engineering,Computer Games
3700552990,Information Technology,Computer Games
3700553126,Information Technology,Non-profit Organizations
3700553136,Finance,Aviation and Aerospace Component Manufacturing
3700553136,Sales,Aviation and Aerospace Component Manufacturing
3700553153,Engineering,IT Services and IT Consulting
3700553155,Engineering,Aviation and Aerospace Component Manufacturing
3700553155,Information Technology,Aviation and Aerospace Component Manufacturing
3700553388,Management,Construction
3700553388,Manufacturing,Construction
3700553462,Health Care Provider,Hospitals and Health Care
3700553769,Research,Civil Engineering
3700553769,Analyst,Civil Engineering
3700553769,Information Technology,Civil Engineering
3700553790,Management,Civil Engineering
3700553790,Manufacturing,Civil Engineering
3700553847,Sales,Computer Hardware Manufacturing
3700553847,Sales,Software Development
3700553847,Sales,Computer Networking Products
3700553874,Sales,Computer Hardware Manufacturing
3700553874,Sales,Software Development
3700553874,Sales,Computer Networking Products
3700553886,Other,Mental Health Care
3700553886,Other,Hospitals and Health Care
3700553886,Other,Wellness and Fitness Services
3700554332,Sales,Insurance
3700554332,Business Development,Insurance
3700554333,Sales,Insurance
3700554333,Business Development,Insurance
3700554546,Research,Civil Engineering
3700554546,Analyst,Civil Engineering
3700554546,Information Technology,Civil Engineering
3700554569,Management,Civil Engineering
3700554569,Manufacturing,Civil Engineering
3700554570,Management,Civil Engineering
3700554570,Manufacturing,Civil Engineering
3700554594,Engineering,Financial Services
3700554594,Information Technology,Financial Services
3700554617,Sales,Computer Hardware Manufacturing
3700554617,Sales,Software Development
3700554617,Sales,Computer Networking Products
3700554640,Engineering,Computer Hardware Manufacturing
3700554640,Engineering,Software Development
3700554640,Engineering,Computer Networking Products
3700554640,Information Technology,Computer Hardware Manufacturing
3700554640,Information Technology,Software Development
3700554640,Information Technology,Computer Networking Products
3700555134,Management,Construction
3700555134,Manufacturing,Construction
3700555149,Accounting/Auditing,Mental Health Care
3700555149,Finance,Mental Health Care
3700555206,Information Technology,Hospitals and Health Care
3700555490,Sales,Financial Services
3700555490,Business Development,Financial Services
3700555493,Sales,Financial Services
3700555493,Business Development,Financial Services
3700555525,Engineering,Civil Engineering
3700555525,Information Technology,Civil Engineering
3700555600,Sales,Computer Hardware Manufacturing
3700555600,Sales,Software Development
3700555600,Sales,Computer Networking Products
3700555649,Engineering,Software Development
3700555649,Information Technology,Software Development
3700555673,Sales,Staffing and Recruiting
3700555673,Sales,Business Consulting and Services
3700555673,Sales,Financial Services
3700555673,Business Development,Staffing and Recruiting
3700555673,Business Development,Business Consulting and Services
3700555673,Business Development,Financial Services
3700556102,Research,Civil Engineering
3700556102,Analyst,Civil Engineering
3700556102,Information Technology,Civil Engineering
